,tsne_x,tsne_y
2,-10.580137252807617,29.62125015258789
2,-11.019397735595703,28.813661575317383
2,-11.587753295898438,30.99846649169922
2,-11.576552391052246,29.554859161376953
2,-11.320174217224121,28.477542877197266
2,-11.61575984954834,29.076160430908203
2,-14.229935646057129,28.253875732421875
2,-10.528523445129395,29.174373626708984
2,-12.65480899810791,29.404186248779297
2,-9.881288528442383,29.122303009033203
2,-9.429030418395996,27.90186882019043
2,-8.691449165344238,27.329801559448242
2,-15.519217491149902,27.054492950439453
2,-12.323212623596191,28.69388198852539
0,-4.075545787811279,27.96799087524414
2,-10.676798820495605,27.962465286254883
2,-13.278962135314941,21.109025955200195
3,-12.21353816986084,20.161319732666016
2,-11.242526054382324,31.50590705871582
2,-10.505644798278809,28.716053009033203
3,-12.860918998718262,17.617382049560547
3,-12.598040580749512,20.7528018951416
2,-10.141382217407227,27.787805557250977
3,-12.780354499816895,16.723190307617188
2,-14.883403778076172,27.198638916015625
3,-15.857527732849121,13.726101875305176
1,28.441665649414062,-13.955720901489258
2,-4.825072765350342,28.168272018432617
2,-10.21923542022705,27.02005386352539
0,-3.0541255474090576,27.45045280456543
2,-11.203031539916992,31.59343147277832
0,-3.453230619430542,28.17820167541504
2,-4.591223239898682,28.338600158691406
2,-11.840963363647461,28.313961029052734
2,-10.489474296569824,26.909881591796875
0,-2.432905912399292,27.723602294921875
3,-14.965691566467285,13.172133445739746
2,-12.201408386230469,27.33363914489746
2,-14.603353500366211,26.58149528503418
3,-15.071178436279297,13.400321960449219
3,-15.465128898620605,13.973175048828125
3,-12.805140495300293,18.20255470275879
2,-9.4702730178833,27.56354331970215
3,-13.708645820617676,14.924484252929688
7,-16.478303909301758,13.017166137695312
2,-15.317090034484863,25.954496383666992
5,8.230649948120117,-22.468639373779297
2,-15.52444839477539,26.613313674926758
0,-2.542262077331543,24.874298095703125
5,8.16455364227295,-22.415176391601562
2,-8.85234260559082,26.849355697631836
0,-2.7836217880249023,28.17816734313965
7,-16.12103271484375,10.949275016784668
2,-13.551382064819336,25.680187225341797
2,-15.321314811706543,26.568632125854492
7,-16.812950134277344,11.890599250793457
1,27.68948745727539,-14.469931602478027
2,-14.20077896118164,25.543563842773438
0,-0.9525426626205444,27.003379821777344
7,-17.93856430053711,11.563492774963379
1,27.57517433166504,-13.011067390441895
1,27.9143123626709,-15.074414253234863
2,-10.250602722167969,25.187679290771484
2,-14.568283081054688,26.008991241455078
3,-11.372117042541504,20.184444427490234
0,-2.357018232345581,27.12652587890625
3,-11.305846214294434,20.903614044189453
3,-12.018576622009277,19.002361297607422
7,-18.153337478637695,10.806670188903809
7,-18.311046600341797,11.26300048828125
3,-12.480842590332031,15.374771118164062
2,-9.223978996276855,26.984783172607422
2,-14.692608833312988,24.986698150634766
7,-17.57062530517578,11.029069900512695
7,-17.338502883911133,11.658204078674316
0,-3.035264015197754,27.16699981689453
2,-9.73930835723877,23.07340431213379
1,27.30417251586914,-13.930519104003906
3,-15.225744247436523,12.640922546386719
3,-11.052698135375977,21.217500686645508
2,-11.093123435974121,24.986042022705078
7,-16.8555965423584,10.481792449951172
7,-17.581825256347656,10.185518264770508
1,26.50031280517578,-13.004106521606445
1,27.560649871826172,-13.578181266784668
2,-10.398852348327637,22.006750106811523
0,-0.9066039323806763,27.21279525756836
1,25.655601501464844,-12.505402565002441
0,-0.9048069715499878,26.28486442565918
1,26.882858276367188,-15.653023719787598
2,-14.625959396362305,24.951997756958008
2,-9.312082290649414,25.931005477905273
2,-10.240764617919922,22.042205810546875
0,-1.675417184829712,26.482650756835938
0,-0.5571075677871704,25.317832946777344
0,-2.450382947921753,26.707563400268555
3,-11.913500785827637,14.853815078735352
5,7.963241100311279,-22.392837524414062
0,-5.932744026184082,24.59595489501953
4,-4.7304582595825195,-27.78363800048828
3,-11.660843849182129,15.166312217712402
1,26.335205078125,-13.865850448608398
3,-11.185792922973633,14.75055980682373
4,-5.240356922149658,-27.589994430541992
4,-4.280432224273682,-26.71615219116211
0,0.5565535426139832,26.202552795410156
0,-1.9001283645629883,27.453689575195312
3,-10.777450561523438,21.068206787109375
1,26.327274322509766,-14.905570983886719
5,17.751283645629883,-24.597776412963867
7,-17.804859161376953,9.935310363769531
4,-4.637507915496826,-27.244949340820312
5,8.244741439819336,-10.957902908325195
7,-17.177377700805664,10.466633796691895
7,-16.55929946899414,9.504323959350586
2,-11.901106834411621,24.91255760192871
1,27.089754104614258,-13.143031120300293
5,8.933502197265625,-10.584023475646973
4,-4.379136085510254,-26.516395568847656
0,-0.022185981273651123,25.77988624572754
7,-17.512956619262695,9.219095230102539
0,-7.485788345336914,24.658172607421875
1,26.10783576965332,-15.17691421508789
7,-17.23637580871582,8.884285926818848
1,25.19015884399414,-14.825910568237305
1,25.23724365234375,-14.929071426391602
5,20.46829605102539,-26.0730037689209
5,19.774240493774414,-24.706022262573242
4,-4.08052921295166,-25.907840728759766
5,7.31123685836792,-21.605091094970703
1,25.604663848876953,-15.237521171569824
1,25.32362174987793,-15.624226570129395
1,25.95767593383789,-13.722265243530273
0,1.7940430641174316,25.134389877319336
0,-2.7135424613952637,22.995901107788086
5,8.566064834594727,-9.965957641601562
5,-4.029075622558594,5.659433364868164
0,-7.622905731201172,23.87226104736328
4,-4.44057559967041,-25.1796817779541
1,23.41019630432129,-15.845330238342285
7,-17.104413986206055,9.60771656036377
5,20.533151626586914,-25.34327507019043
1,25.69590187072754,-14.357917785644531
2,-11.97968864440918,24.70792579650879
0,-7.207276344299316,24.5826358795166
1,22.462158203125,-16.168188095092773
5,8.439859390258789,-10.70895004272461
1,23.98709487915039,-15.24556827545166
2,-12.733877182006836,24.259462356567383
1,26.115123748779297,-14.486516952514648
5,8.105611801147461,-9.970149993896484
5,19.519895553588867,-25.699012756347656
5,8.827204704284668,-10.902510643005371
5,8.487523078918457,-10.180513381958008
5,21.276662826538086,-24.64292335510254
4,-4.192725658416748,-24.86952781677246
6,-2.1283657550811768,6.4931864738464355
1,24.93658447265625,-14.043149948120117
2,-12.692023277282715,24.19904136657715
5,20.02464485168457,-25.70968246459961
1,25.176998138427734,-14.099998474121094
0,1.7002537250518799,25.59178352355957
0,-3.773847818374634,23.21940040588379
5,7.155568599700928,-6.661654949188232
0,-8.07960033416748,23.197404861450195
5,7.13582181930542,-6.653636455535889
0,2.6978256702423096,24.892837524414062
2,-13.453805923461914,24.30245590209961
5,20.8089542388916,-24.912643432617188
5,19.664518356323242,-25.0501708984375
5,7.6788763999938965,-10.216951370239258
0,1.0706536769866943,24.842424392700195
5,19.36195945739746,-24.132104873657227
0,-7.345978736877441,23.903329849243164
5,19.12071418762207,-24.590360641479492
5,6.29807710647583,-21.68539047241211
1,23.645828247070312,-14.83608627319336
1,24.341243743896484,-15.48786735534668
0,0.8927401304244995,25.233800888061523
0,-0.6077237129211426,23.113595962524414
4,-5.844740867614746,-27.312152862548828
5,6.444863319396973,-20.94065284729004
5,18.877384185791016,-23.840084075927734
5,6.938422679901123,-20.725414276123047
4,-6.249377727508545,-26.925872802734375
0,-0.3546621799468994,22.61112403869629
4,-5.069119930267334,-26.740772247314453
4,-5.454815864562988,-26.7307071685791
0,-0.19520115852355957,23.89101791381836
5,21.006023406982422,-25.504430770874023
4,-1.2544775009155273,-20.68417739868164
4,-3.9128646850585938,-24.210233688354492
6,-16.77593421936035,6.143494606018066
1,26.156705856323242,-15.795136451721191
6,11.542580604553223,7.882942199707031
0,-1.5188796520233154,26.132524490356445
0,0.16489335894584656,24.93404197692871
5,18.743606567382812,-25.225889205932617
6,-2.0497539043426514,6.25698184967041
5,22.052526473999023,-16.946918487548828
4,-6.155879020690918,-26.349384307861328
5,20.80074691772461,-23.01201820373535
0,0.07807878404855728,24.979944229125977
6,-16.969125747680664,5.89339017868042
1,21.6469669342041,-15.72653579711914
7,-17.02973175048828,7.894516468048096
5,20.752222061157227,-22.212675094604492
6,-3.5637149810791016,4.870100021362305
5,20.105091094970703,-23.89143943786621
5,19.224557876586914,-22.20358657836914
7,-16.623361587524414,7.006450176239014
5,18.508085250854492,-23.428043365478516
1,22.389562606811523,-15.78662395477295
7,-16.841522216796875,7.681718826293945
7,-16.982765197753906,6.890223503112793
0,1.0431342124938965,6.9667487144470215
4,-5.726916790008545,-26.601234436035156
5,5.099475383758545,-19.231246948242188
5,19.444499969482422,-23.261188507080078
4,-2.9266204833984375,-23.54140853881836
5,19.612485885620117,-23.6810302734375
6,0.9715182185173035,4.664210796356201
5,7.051019191741943,-7.030716419219971
5,5.797887325286865,-19.04743766784668
5,18.89185333251953,-22.931337356567383
5,6.5404438972473145,-21.408966064453125
6,-0.2450890690088272,-19.39698600769043
7,-17.405420303344727,7.782129287719727
4,-4.371480464935303,-24.048179626464844
6,-0.4586447477340698,-18.294391632080078
5,6.185692310333252,-20.479389190673828
5,20.417930603027344,-24.59623908996582
4,-5.8827056884765625,-25.853261947631836
5,6.57275390625,-20.48590087890625
5,20.663923263549805,-23.58613395690918
5,18.75989532470703,-22.18328285217285
0,4.924145698547363,23.004114151000977
6,-3.796808958053589,4.254704475402832
5,20.019548416137695,-23.570207595825195
5,5.936367988586426,-21.738290786743164
0,4.415897369384766,23.959152221679688
6,-0.49205663800239563,-19.65831756591797
1,24.060144424438477,-14.246648788452148
5,5.873178958892822,-21.371435165405273
6,-3.1935946941375732,4.1443915367126465
5,6.1364569664001465,-8.181334495544434
4,-3.4113929271698,-24.094472885131836
0,-2.036834239959717,23.4962215423584
4,-5.374497413635254,-25.012733459472656
0,3.3650975227355957,22.206588745117188
4,-5.363184928894043,-26.059642791748047
5,5.731341361999512,-21.230098724365234
5,7.7890472412109375,-10.490350723266602
0,3.6884751319885254,10.095173835754395
0,1.6105003356933594,16.762266159057617
6,-0.38087087869644165,-18.697647094726562
6,-16.584388732910156,5.543436050415039
0,2.479816436767578,17.831493377685547
6,4.8395915031433105,-15.742100715637207
4,-5.614019393920898,-25.660646438598633
5,6.99623441696167,-9.935569763183594
1,22.131006240844727,-15.187037467956543
0,2.8365533351898193,23.75973892211914
0,-1.8717634677886963,21.952816009521484
6,4.984553337097168,-15.701520919799805
6,1.1413785219192505,-17.785417556762695
5,18.505691528320312,-22.29949188232422
0,2.3809404373168945,24.307518005371094
6,11.902329444885254,5.534295082092285
6,20.257518768310547,-15.686759948730469
5,20.81838607788086,-16.42333984375
6,-1.231914758682251,3.3551244735717773
5,5.8506550788879395,-15.823975563049316
6,-0.3493140637874603,3.732198476791382
6,-3.376758098602295,3.372562885284424
6,-16.775869369506836,5.123674392700195
6,0.47143110632896423,6.200038433074951
5,18.35259437561035,-17.598854064941406
5,5.048534393310547,-20.7529354095459
6,7.860804080963135,1.772633671760559
7,-17.614051818847656,6.887767791748047
6,0.2313573658466339,-18.246706008911133
6,-0.35384684801101685,-17.61272430419922
5,19.478923797607422,-17.829774856567383
6,-3.3929641246795654,3.964007616043091
6,0.3441157937049866,-17.35158920288086
6,11.118549346923828,7.154240608215332
0,4.56016731262207,23.07514190673828
6,3.03849458694458,3.8589136600494385
6,10.660064697265625,6.432896137237549
6,-0.252008318901062,-16.46122932434082
6,3.226670503616333,9.46076774597168
6,-16.723596572875977,4.996298789978027
5,5.6418938636779785,-20.288936614990234
6,-0.3412536680698395,-17.08692741394043
6,4.314702987670898,-18.60732650756836
6,-1.7032331228256226,4.230238437652588
6,-0.8153470158576965,-17.294979095458984
5,5.658596515655518,-15.824339866638184
0,0.9118669033050537,24.586849212646484
6,-16.654878616333008,-1.4232882261276245
0,1.727509617805481,19.262903213500977
5,18.892789840698242,-17.17973518371582
0,4.201081275939941,22.476234436035156
6,2.342742919921875,-7.554230690002441
4,-4.650486946105957,-21.380416870117188
6,0.28323110938072205,-17.50638771057129
6,4.134601593017578,-18.422637939453125
6,2.35518217086792,-6.731001853942871
0,7.097316741943359,21.259004592895508
6,4.503273010253906,-18.770145416259766
6,8.50733757019043,3.6550657749176025
6,11.147246360778809,4.48885440826416
6,17.097043991088867,-19.31723403930664
6,-2.477527379989624,6.334778785705566
6,0.16029931604862213,-18.432266235351562
6,-0.42450544238090515,2.9554877281188965
5,18.715530395507812,-18.050151824951172
6,0.715971827507019,0.27231916785240173
6,11.571112632751465,5.750003337860107
6,0.3437431752681732,3.0690555572509766
0,6.803167819976807,21.663137435913086
6,-2.336667537689209,3.810849666595459
6,4.004007339477539,9.747187614440918
4,-3.8630919456481934,-20.29481315612793
6,4.998401165008545,-20.076053619384766
6,0.402421236038208,2.469172954559326
5,17.369892120361328,-20.00577163696289
6,17.103334426879883,-17.407075881958008
4,-4.602065086364746,-20.159034729003906
6,9.600406646728516,8.664928436279297
6,4.926210880279541,-9.097846031188965
0,6.352505683898926,21.582019805908203
6,5.5466227531433105,-9.346152305603027
0,4.41571569442749,22.48340606689453
0,5.856634616851807,22.255355834960938
6,8.444859504699707,3.2963311672210693
6,11.19869327545166,5.485280513763428
6,5.373878002166748,-9.226823806762695
6,4.793803691864014,-8.967729568481445
6,-17.1326961517334,5.447464942932129
6,-0.445190966129303,0.674547553062439
5,17.923036575317383,-18.04932403564453
4,-4.949615955352783,-20.987462997436523
6,1.6684868335723877,-5.810456275939941
5,17.507179260253906,-19.62982749938965
0,6.221730709075928,20.829195022583008
6,-0.4459531903266907,-14.599994659423828
6,4.4713568687438965,-8.87697982788086
6,2.2364890575408936,-7.4911417961120605
6,8.859038352966309,3.3177831172943115
6,1.2458951473236084,2.551199436187744
6,10.438287734985352,4.641287803649902
0,6.92370080947876,20.61542510986328
0,3.9808175563812256,20.027685165405273
6,7.927186489105225,2.393582344055176
6,4.565181255340576,0.10272063314914703
6,-0.956784725189209,-14.442728042602539
0,6.8901777267456055,19.887939453125
6,16.686803817749023,-19.14409637451172
6,2.639737844467163,-6.90396785736084
6,2.4339423179626465,-16.143497467041016
4,-6.167576313018799,-20.1188907623291
6,-15.88573169708252,-0.8770458698272705
6,7.967249870300293,13.4900484085083
0,6.313495635986328,19.385726928710938
6,7.945130348205566,2.4429726600646973
6,2.554206132888794,1.2875447273254395
6,10.413030624389648,7.446523666381836
0,6.346739768981934,14.754110336303711
6,-6.969523906707764,-18.825204849243164
6,5.952271461486816,10.569273948669434
4,-6.517531871795654,-19.469985961914062
6,2.2396607398986816,-2.785820245742798
6,1.542435884475708,-4.015007019042969
0,5.9400787353515625,20.976318359375
0,6.49968147277832,14.921673774719238
6,-1.4861247539520264,-1.696637511253357
6,-2.2081432342529297,-5.18730354309082
6,-1.4084771871566772,3.105710744857788
0,5.82004451751709,20.023895263671875
6,-0.8768707513809204,-14.255377769470215
4,-6.669904708862305,-20.346555709838867
0,6.552280426025391,15.07381534576416
6,9.513702392578125,2.591616630554199
6,16.666011810302734,-19.121347427368164
0,4.986024856567383,22.14429473876953
0,7.4602742195129395,19.84846305847168
0,6.740306377410889,20.431962966918945
6,2.1834073066711426,-16.322599411010742
6,1.1956197023391724,-2.7779362201690674
4,-5.7758331298828125,-20.75501823425293
6,9.444853782653809,7.241428375244141
6,3.2635340690612793,15.90722942352295
6,-15.274991989135742,1.3061914443969727
6,9.304485321044922,7.397912502288818
6,1.6004822254180908,2.367600917816162
6,-0.01913081854581833,-6.300586223602295
4,-6.63751220703125,-19.97560691833496
6,9.124044418334961,2.8603949546813965
6,15.401079177856445,-13.081521987915039
0,7.471914768218994,20.484880447387695
6,-15.79078483581543,1.4917536973953247
6,-0.3066236972808838,0.5489498376846313
6,-15.494619369506836,1.6955995559692383
6,5.736451625823975,10.661699295043945
6,2.010803461074829,-16.062623977661133
6,0.8697209358215332,-1.7786253690719604
6,9.940932273864746,7.46366024017334
4,-5.7360663414001465,-19.555940628051758
6,-2.8111989498138428,-6.554195404052734
6,2.284994602203369,-15.228155136108398
6,15.790942192077637,-12.846470832824707
6,-1.7159442901611328,4.422666549682617
6,7.3397626876831055,10.252762794494629
6,-3.1991801261901855,0.9474562406539917
6,-14.773303985595703,0.8343271017074585
6,5.717020511627197,13.028886795043945
6,-0.5316848754882812,-3.829556703567505
6,-5.79103946685791,-19.07332420349121
6,-6.556769847869873,-18.044342041015625
0,6.916143894195557,18.28811264038086
6,8.794744491577148,3.1076011657714844
6,-4.731677532196045,0.04088779166340828
6,-4.432231426239014,0.22722876071929932
6,7.826810836791992,8.920390129089355
6,-6.946950435638428,-15.759697914123535
6,-4.505770206451416,0.3492051661014557
6,-14.752549171447754,0.0632561594247818
6,4.590795993804932,1.1155171394348145
6,-15.538506507873535,-0.42852434515953064
6,-14.46683406829834,-2.4815850257873535
6,-14.677410125732422,-0.6599192023277283
6,-13.995820045471191,-0.6841696500778198
6,-5.95988130569458,-18.069534301757812
6,8.404457092285156,6.9877142906188965
6,-14.007059097290039,0.8594123125076294
6,8.018509864807129,8.65968132019043
6,6.887960433959961,4.801056385040283
6,-3.10305118560791,-4.7682600021362305
6,-14.651606559753418,1.2939929962158203
6,7.832884311676025,17.759265899658203
6,8.03481388092041,12.796833992004395
6,4.587105751037598,0.30934038758277893
6,-3.96738862991333,0.31970861554145813
6,-13.482187271118164,-2.541588544845581
6,-13.852167129516602,-1.9524383544921875
6,-5.547705173492432,-15.713613510131836
6,-5.5263872146606445,-16.109264373779297
6,-13.41679573059082,-3.3757646083831787
6,6.6041059494018555,4.614352226257324
6,-4.8570170402526855,-0.4535444676876068
6,1.2174854278564453,-3.210987091064453
6,-0.11790479719638824,-3.0419394969940186
0,2.666363000869751,19.549617767333984
6,-6.27400016784668,-17.523290634155273
6,-0.45114338397979736,-4.878742218017578
6,1.6720151901245117,-3.497637987136841
6,7.078399181365967,11.282465934753418
6,-1.561531662940979,-5.729535102844238
6,-13.414830207824707,-3.909024238586426
6,-6.623622894287109,-17.386316299438477
6,-3.667853832244873,0.44660595059394836
6,-13.340791702270508,-1.5852466821670532
6,-5.889079570770264,-17.77608871459961
6,0.08805130422115326,-3.303433418273926
6,-11.566960334777832,-1.6117562055587769
6,-12.829513549804688,-2.058584690093994
6,-12.93265438079834,-1.3558608293533325
6,-1.807361125946045,-7.4195122718811035
6,-11.015023231506348,-4.464985370635986
6,-5.422205448150635,-18.473901748657227
6,-12.03816032409668,-3.325817823410034
6,-6.824423313140869,-17.175695419311523
6,-5.853586196899414,-16.786287307739258
6,2.8118503093719482,3.9152536392211914
6,-11.890267372131348,-4.02387809753418
6,-2.0447258949279785,-17.268444061279297
6,-4.52827787399292,-17.661741256713867
6,-4.625386714935303,-15.054003715515137
6,8.212260246276855,8.01232624053955
6,-1.533621907234192,-2.908297538757324
6,8.242363929748535,6.867936134338379
6,1.0593427419662476,-3.7121875286102295
6,-5.128239631652832,-16.82713508605957
6,-3.177151918411255,-6.910791873931885
6,-11.959824562072754,-1.687272548675537
6,-11.457579612731934,-3.015022039413452
6,7.489096641540527,10.628545761108398
6,7.938134670257568,12.091511726379395
6,-10.773011207580566,-2.3453192710876465
6,7.098260402679443,4.963027477264404
6,-6.290771961212158,-16.176103591918945
6,-9.389883995056152,-4.879342079162598
6,-11.667180061340332,-2.3261537551879883
6,-9.98382568359375,-4.326918601989746
6,7.5736188888549805,11.468701362609863
0,4.349431991577148,19.248268127441406
6,-12.464839935302734,-3.6515681743621826
6,-10.969058990478516,-3.678924083709717
6,-9.95029354095459,-3.5811963081359863
6,7.43900203704834,12.351300239562988
6,-9.43325138092041,-2.201864242553711
6,-11.100813865661621,-3.0119388103485107
6,-3.699896812438965,-6.307056427001953
0,3.6302945613861084,20.086978912353516
6,-10.517098426818848,-4.8936076164245605
6,-2.440976858139038,-6.02032995223999
6,-5.556008338928223,-17.35439682006836
6,-5.949646949768066,-16.52297019958496
0,5.211266994476318,18.392784118652344
6,-5.013709545135498,-16.153759002685547
6,18.721162796020508,-14.35751724243164
6,-9.113603591918945,-3.3071651458740234
6,-3.1083555221557617,-6.898227691650391
6,-12.551336288452148,-2.722254514694214
6,-10.338072776794434,-2.767824172973633
6,-10.38051986694336,-4.547994136810303
0,3.713785409927368,18.490320205688477
6,-10.527222633361816,-3.469616174697876
6,-9.351213455200195,-4.125757694244385
0,4.979638576507568,17.62013053894043
6,10.448352813720703,5.654229640960693
0,3.789757251739502,18.19377899169922
6,-8.663117408752441,-5.009827613830566
0,4.736212730407715,18.840991973876953
0,3.6604766845703125,17.703874588012695
6,5.213805675506592,12.643486022949219
6,7.052486419677734,16.469955444335938
6,17.893295288085938,-14.263470649719238
6,3.025737762451172,1.709970474243164
6,5.002451419830322,2.1158320903778076
6,-16.367904663085938,-0.4955218732357025
0,5.436610221862793,16.858131408691406
6,8.442994117736816,5.732445240020752
6,5.6655192375183105,13.802559852600098
6,-12.330851554870605,-0.6509624719619751
6,-1.6925370693206787,-2.036635398864746
6,8.028677940368652,4.28090238571167
6,8.11172866821289,5.397567272186279
0,7.3563313484191895,18.60598373413086
0,4.812951564788818,16.874296188354492
0,5.964122772216797,17.081480026245117
6,17.3227596282959,-14.262805938720703
0,6.807638645172119,18.959501266479492
6,5.744518280029297,12.210569381713867
6,-15.953063011169434,0.47333186864852905
0,6.248336315155029,17.529117584228516
6,0.11989576369524002,-2.0574331283569336
6,-3.995919942855835,2.3161966800689697
6,3.594378709793091,-8.392932891845703
6,5.139430046081543,3.0935237407684326
6,2.002790689468384,-2.500134229660034
6,4.589371204376221,16.480802536010742
6,5.391188144683838,2.972515344619751
6,17.278406143188477,-13.451342582702637
6,5.343270778656006,2.962735652923584
6,16.867813110351562,-13.659382820129395
6,17.358360290527344,-13.958073616027832
6,1.7687187194824219,-1.7637873888015747
6,6.111644744873047,16.6690673828125
6,4.860426902770996,16.523420333862305
6,16.847557067871094,-13.91445541381836
6,-15.314665794372559,-1.1596029996871948
6,-14.739542961120605,-1.1956632137298584
6,6.643202781677246,12.073796272277832
6,-4.031128883361816,2.294834613800049
6,-0.26704129576683044,-6.121311187744141
6,-0.8622745871543884,-7.003407955169678
6,16.694950103759766,-13.349299430847168
6,16.148035049438477,-13.615177154541016
